,trip_id,start_stop_id,arrival_time,arrival_hour,arrival_minute,stop_sequence_x,stop_lat,stop_lon,route_id,direction_id,speed_kmh,segment_max_speed_kmh,runtime_sec,end_stop_id,distance_m,next_lat,next_lon,congestion_level
170,1-338-011-3416.2.21:054900-19-1_2345D320-1A05-4309-B031-AF580131A870,4205,1900-01-01 06:00:00.000000000,6,0,9,51.147229,7.45925,1100338,0,52.0,52.0,60.0,4094,859.586698584517,51.151928,7.457326,0
11637,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1441,1900-01-01 06:00:00.000000000,6,0,5,50.74911,7.048855,600601,1,23.0,23.0,60.0,1442,375.729231355977,50.746627,7.051066,2
15747,959-164-001-488.2.25:054400-13-264_DF86B98A-E628-48AC-8AA4-B0860096E5AF,767,1900-01-01 06:00:10.000000000,6,0,12,50.844799,7.007609,100164,1,23.0,23.0,60.0,703,375.603909136174,50.844799,7.007609,2
15732,959-164-001-488.2.25:054400-13-264_DF86B98A-E628-48AC-8AA4-B0860096E5AF,581,1900-01-01 06:00:33.913043478,6,0,10,50.851457,7.014171,100164,0,22.0,22.0,60.0,765,367.974876938994,50.84861,7.009665,2
11638,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1442,1900-01-01 06:01:00.000000000,6,1,6,50.746627,7.051066,600601,1,13.0,19.0,100.0,1443,318.041151808267,50.745022,7.050676,4
11360,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,579,1900-01-01 06:01:00.000000000,6,1,2,50.961498,7.031285,100003,1,36.0,36.0,60.0,578,597.889531456814,50.957886,7.024985,1
2583,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,178,1900-01-01 06:01:00.000000000,6,1,8,50.936998,6.90855,100013,1,21.1,39.0,113.571428571429,169,647.525936583276,50.939855,6.910982,2
2562,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,178,1900-01-01 06:01:00.000000000,6,1,8,50.936998,6.90855,100013,0,22.0,22.0,60.0,182,364.465991595926,50.939855,6.910982,2
11598,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1442,1900-01-01 06:01:00.000000000,6,1,6,50.746627,7.051066,600601,0,23.0,23.0,60.0,1441,375.729231355977,50.745022,7.050676,2
171,1-338-011-3416.2.21:054900-19-1_2345D320-1A05-4309-B031-AF580131A870,4094,1900-01-01 06:01:00.000000000,6,1,10,51.151928,7.457326,1100338,0,30.0,30.0,120.0,4095,999.059374599828,51.15294,7.448195,2
419,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,1938,1900-01-01 06:01:00.000000000,6,1,10,50.595614,7.087766,1200857,1,22.0,22.0,60.0,9103,362.009300047418,50.608355,7.087494,2
10068,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3668,1900-01-01 06:01:00.000000000,6,1,3,50.958331,7.171655,1400421,0,24.0,24.0,180.0,8847,1197.4779794269,50.960722,7.185024,2
15733,959-164-001-488.2.25:054400-13-264_DF86B98A-E628-48AC-8AA4-B0860096E5AF,766,1900-01-01 06:01:33.913043478,6,1,11,50.84861,7.009665,100164,0,27.0,27.0,60.0,581,453.480960307279,50.844799,7.007609,2
4054,2-265-016-3231.2.21:054100-22-1_63526704-9D4C-44C6-B7D1-B06C01392CA7,3535,1900-01-01 06:01:40.000000000,6,1,19,51.138992,7.21349,1600265,1,25.7,26.0,60.0,3536,425.222080054267,51.140663,7.217006,2
11361,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,578,1900-01-01 06:02:00.000000000,6,2,3,50.957886,7.024985,100003,1,28.0,28.0,120.0,577,938.338557784865,50.953172,7.01408,2
11599,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1443,1900-01-01 06:02:00.000000000,6,2,7,50.745022,7.050676,600601,0,11.0,19.0,60.0,1442,179.588800691505,50.744299,7.053012,4
420,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,1016,1900-01-01 06:02:00.000000000,6,2,11,50.608355,7.087494,1200857,1,44.0,44.0,120.0,1938,1470.4629734942,50.619153,7.115878,0
2563,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,182,1900-01-01 06:02:00.000000000,6,2,9,50.939855,6.910982,100013,0,37.0,37.0,60.0,254,617.82825619377,50.945118,6.912721,1
11334,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,578,1900-01-01 06:02:00.000000000,6,2,3,50.957886,7.024985,100003,0,36.0,36.0,60.0,579,597.889531456814,50.953172,7.01408,1
15734,959-164-001-488.2.25:054400-13-264_DF86B98A-E628-48AC-8AA4-B0860096E5AF,767,1900-01-01 06:02:33.913043478,6,2,12,50.844799,7.007609,100164,0,27.0,27.0,60.0,766,454.784302577713,50.841442,7.006983,2
11639,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1443,1900-01-01 06:02:40.000000000,6,2,7,50.745022,7.050676,600601,1,11.0,11.0,60.0,9701,186.589255015974,50.744299,7.053012,4
4055,2-265-016-3231.2.21:054100-22-1_63526704-9D4C-44C6-B7D1-B06C01392CA7,3536,1900-01-01 06:02:40.000000000,6,2,20,51.140663,7.217006,1600265,1,21.0,21.0,60.0,8303,356.638570856199,51.142265,7.221078,2
2584,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,182,1900-01-01 06:02:53.571428571,6,2,9,50.939855,6.910982,100013,1,11.0,11.0,120.0,178,364.465991595926,50.945118,6.912721,4
11335,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,577,1900-01-01 06:03:00.000000000,6,3,4,50.953172,7.01408,100003,0,28.0,28.0,120.0,578,938.338557784865,50.951003,7.00501,2
172,1-338-011-3416.2.21:054900-19-1_2345D320-1A05-4309-B031-AF580131A870,4095,1900-01-01 06:03:00.000000000,6,3,11,51.15294,7.448195,1100338,0,13.0,13.0,60.0,4096,221.080567109768,51.151555,7.446094,4
11600,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,9701,1900-01-01 06:03:00.000000000,6,3,8,50.744299,7.053012,600601,0,20.9,24.2752987344503,38.1818181818182,1443,317.761794048852,50.74237,7.055561,2
10099,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3668,1900-01-01 06:03:00.000000000,6,3,3,50.958331,7.171655,1400421,1,22.0,22.0,60.0,3667,363.981015417048,50.960722,7.185024,2
2564,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,254,1900-01-01 06:03:00.000000000,6,3,10,50.945118,6.912721,100013,0,19.0,20.0,120.0,251,634.845920340145,50.950166,6.916705,3
15735,959-164-001-488.2.25:054400-13-264_DF86B98A-E628-48AC-8AA4-B0860096E5AF,703,1900-01-01 06:03:33.913043478,6,3,13,50.841442,7.006983,100164,0,23.0,23.0,60.0,767,375.846429742776,50.841442,7.006983,2
11601,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,693,1900-01-01 06:03:38.181818182,6,3,9,50.74237,7.055561,600601,0,14.0,24.2752987344503,60.0,9701,233.217751183058,50.742087,7.062979,3
4056,2-265-016-3231.2.21:054100-22-1_63526704-9D4C-44C6-B7D1-B06C01392CA7,8303,1900-01-01 06:03:40.000000000,6,3,21,51.142265,7.221078,1600265,1,14.0,28.0,120.0,3538,469.686204124596,51.142265,7.221078,3
11640,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,9701,1900-01-01 06:03:40.000000000,6,3,8,50.744299,7.053012,600601,1,16.6,24.2752987344503,45.0,693,233.217751183058,50.74237,7.055561,3
10069,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,8847,1900-01-01 06:04:00.000000000,6,4,4,50.960722,7.185024,1400421,0,17.0,17.0,120.0,6465,555.565676492257,50.965663,7.186217,3
11498,6-832-013-6446.2.22:060400-7-1_9738AC88-0A54-4E80-BE85-AF5501316A53,6446,1900-01-01 06:04:00.000000000,6,4,1,50.370059,6.788749,1300832,1,31.0,31.0,120.0,6444,1027.72260126197,50.374008,6.777653,1
11362,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,577,1900-01-01 06:04:00.000000000,6,4,4,50.953172,7.01408,100003,1,20.0,20.0,120.0,569,681.782490256596,50.951003,7.00501,3
421,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,6200,1900-01-01 06:04:00.000000000,6,4,12,50.619153,7.115878,1200857,1,38.0,38.0,240.0,1016,2564.34381722534,50.622051,7.124807,1
385,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,6200,1900-01-01 06:04:00.000000000,6,4,12,50.619153,7.115878,1200857,0,16.0,27.0,180.0,1934,810.850357319822,50.622051,7.124807,3
173,1-338-011-3416.2.21:054900-19-1_2345D320-1A05-4309-B031-AF580131A870,4096,1900-01-01 06:04:00.000000000,6,4,12,51.151555,7.446094,1100338,0,95.0,95.0,60.0,4097,1580.59358872268,51.143607,7.445459,0
10100,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,8847,1900-01-01 06:04:00.000000000,6,4,4,50.960722,7.185024,1400421,1,24.0,36.0,180.0,3668,1195.51131270773,50.965663,7.186217,2
11641,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,693,1900-01-01 06:04:25.000000000,6,4,9,50.74237,7.055561,600601,1,31.0,31.0,60.0,9702,524.431958364919,50.742087,7.062979,1
11602,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,9702,1900-01-01 06:04:38.181818182,6,4,10,50.742087,7.062979,600601,0,31.0,31.0,60.0,693,524.461444862683,50.745703,7.065753,1
2585,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,254,1900-01-01 06:04:53.571428571,6,4,10,50.945118,6.912721,100013,1,37.0,37.0,60.0,182,617.82825619377,50.950166,6.916705,1
174,1-338-011-3416.2.21:054900-19-1_2345D320-1A05-4309-B031-AF580131A870,4097,1900-01-01 06:05:00.000000000,6,5,13,51.143607,7.445459,1100338,0,37.0,37.0,120.0,4091,1224.54387097192,51.143607,7.445459,1
2565,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,251,1900-01-01 06:05:00.000000000,6,5,11,50.950166,6.916705,100013,0,18.0,18.0,120.0,245,593.478277173824,50.95467,6.921234,3
11336,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,569,1900-01-01 06:05:00.000000000,6,5,5,50.951003,7.00501,100003,0,20.0,20.0,120.0,577,681.782490256596,50.948213,6.99284,3
11642,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,9702,1900-01-01 06:05:25.000000000,6,5,10,50.742087,7.062979,600601,1,21.0,21.0,120.0,1433,702.928255101658,50.745703,7.065753,2
11603,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1433,1900-01-01 06:05:38.181818182,6,5,11,50.745703,7.065753,600601,0,28.6,42.0,98.1818181818182,9702,702.91533455182,50.746831,7.066189,1
4057,2-265-016-3231.2.21:054100-22-1_63526704-9D4C-44C6-B7D1-B06C01392CA7,8303,1900-01-01 06:05:40.000000000,6,5,21,51.142265,7.221078,1600265,1,6.0,7.0,300.0,8003,477.552342788419,51.142265,7.221078,4
2586,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,251,1900-01-01 06:05:53.571428571,6,5,11,50.950166,6.916705,100013,1,19.0,19.0,120.0,254,634.845920340145,50.95467,6.921234,3
11363,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,569,1900-01-01 06:06:00.000000000,6,6,5,50.951003,7.00501,100003,1,29.0,29.0,120.0,567,964.511610049068,50.948213,6.99284,2
11499,6-832-013-6446.2.22:060400-7-1_9738AC88-0A54-4E80-BE85-AF5501316A53,6444,1900-01-01 06:06:00.000000000,6,6,2,50.374008,6.777653,1300832,1,31.0,31.0,240.0,6443,2070.90939169266,50.372065,6.758841,1
10070,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,6465,1900-01-01 06:06:00.000000000,6,6,5,50.965663,7.186217,1400421,0,18.0,18.0,120.0,3794,599.667039015865,50.966962,7.192813,3
11337,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,567,1900-01-01 06:07:00.000000000,6,7,6,50.948213,6.99284,100003,0,29.0,29.0,120.0,569,964.511610049068,50.942869,6.981656,2
386,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,1934,1900-01-01 06:07:00.000000000,6,7,13,50.622051,7.124807,1200857,0,3.6,8.0,296.0,6199,266.263910797569,50.621795,7.127104,4
10101,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,6465,1900-01-01 06:07:00.000000000,6,7,5,50.965663,7.186217,1400421,1,17.0,17.0,120.0,8847,555.496274553288,50.966962,7.192813,3
2566,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,245,1900-01-01 06:07:00.000000000,6,7,12,50.95467,6.921234,100013,0,18.0,18.0,60.0,246,307.965989976045,50.956997,6.923586,3
11604,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1432,1900-01-01 06:07:16.363636364,6,7,12,50.746831,7.066189,600601,0,10.0,10.0,60.0,1433,161.214193741333,50.74862,7.072096,4
11643,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1433,1900-01-01 06:07:25.000000000,6,7,11,50.745703,7.065753,600601,1,10.0,10.0,60.0,1432,161.214193741333,50.746831,7.066189,4
2587,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,245,1900-01-01 06:07:53.571428571,6,7,12,50.95467,6.921234,100013,1,18.0,18.0,120.0,251,593.478277173824,50.956997,6.923586,3
422,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,1934,1900-01-01 06:08:00.000000000,6,8,13,50.622051,7.124807,1200857,1,9.0,27.0,360.0,6200,894.35167727936,50.62448,7.133033,4
2567,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,246,1900-01-01 06:08:00.000000000,6,8,13,50.956997,6.923586,100013,0,34.0,34.0,120.0,326,1121.84609360532,50.964566,6.933786,1
11364,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,567,1900-01-01 06:08:00.000000000,6,8,6,50.948213,6.99284,100003,1,30.0,30.0,120.0,42,1010.50418622542,50.942869,6.981656,2
3299,1667-18-001-741.1.13:060800-6-265_AE1B419C-194F-49E5-9DB0-B07701299D73,741,1900-01-01 06:08:00.000000000,6,8,1,50.822651,6.979926,100018,1,35.0,35.0,720.0,734,6933.10573950614,50.834277,6.901641,1
7662,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,735,1900-01-01 06:08:00.000000000,6,8,1,50.828921,6.899026,2400709,0,19.0,38.0,120.0,734,627.111563579328,50.834277,6.901641,2
10071,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3794,1900-01-01 06:08:00.000000000,6,8,6,50.966962,7.192813,1400421,0,41.0,41.0,60.0,3795,691.427505956646,50.967374,7.202604,0
11605,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1404,1900-01-01 06:08:16.363636364,6,8,13,50.74862,7.072096,600601,0,19.1,28.0,98.1818181818182,1432,461.526060204518,50.7511,7.069248,2
11644,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1432,1900-01-01 06:08:25.000000000,6,8,12,50.746831,7.066189,600601,1,27.0,30.0,43.6363636363636,1404,461.526060204518,50.74862,7.072096,2
10102,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3794,1900-01-01 06:09:00.000000000,6,9,6,50.966962,7.192813,1400421,1,35.0,35.0,60.0,7155,579.459827992172,50.966962,7.192813,1
10072,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3795,1900-01-01 06:09:00.000000000,6,9,7,50.967374,7.202604,1400421,0,39.0,39.0,60.0,3796,649.198756866693,50.965228,7.211047,1
11338,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,42,1900-01-01 06:09:00.000000000,6,9,7,50.942869,6.981656,100003,0,30.0,30.0,120.0,567,1010.50418622542,50.939594,6.978799,2
11645,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1404,1900-01-01 06:09:08.636363636,6,9,13,50.74862,7.072096,600601,1,20.0,20.0,60.0,1468,339.173479913495,50.7511,7.069248,3
2588,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,246,1900-01-01 06:09:53.571428571,6,9,13,50.956997,6.923586,100013,1,18.0,18.0,60.0,245,307.965989976045,50.964566,6.933786,3
11606,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1468,1900-01-01 06:09:54.545454546,6,9,14,50.7511,7.069248,600601,0,20.0,20.0,60.0,1404,339.173479913495,50.753308,7.072614,3
11365,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,42,1900-01-01 06:10:00.000000000,6,10,7,50.942869,6.981656,100003,1,13.0,13.0,120.0,802,420.436407396368,50.939594,6.978799,4
10103,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3794,1900-01-01 06:10:00.000000000,6,10,6,50.966962,7.192813,1400421,1,35.0,35.0,300.0,3699,2908.68377944715,50.966962,7.192813,1
7663,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,734,1900-01-01 06:10:00.000000000,6,10,2,50.834277,6.901641,2400709,0,13.0,13.0,120.0,7538,424.777205703707,50.833367,6.9076,4
7668,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,734,1900-01-01 06:10:00.000000000,6,10,2,50.834277,6.901641,2400709,1,19.0,38.0,120.0,735,627.111563579328,50.833367,6.9076,2
11500,6-832-013-6446.2.22:060400-7-1_9738AC88-0A54-4E80-BE85-AF5501316A53,6443,1900-01-01 06:10:00.000000000,6,10,3,50.372065,6.758841,1300832,1,46.0,46.0,240.0,6442,3057.6935196401,50.38532,6.748591,0
10073,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3796,1900-01-01 06:10:00.000000000,6,10,8,50.965228,7.211047,1400421,0,27.0,55.0,120.0,3797,912.179519928866,50.960833,7.221352,1
2568,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,326,1900-01-01 06:10:00.000000000,6,10,14,50.964566,6.933786,100013,0,21.0,21.0,120.0,325,716.474492179786,50.96855,6.941411,2
11646,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1468,1900-01-01 06:10:08.636363636,6,10,14,50.7511,7.069248,600601,1,21.0,21.0,60.0,1405,346.82527927893,50.753308,7.072614,2
2589,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,326,1900-01-01 06:10:53.571428571,6,10,14,50.964566,6.933786,100013,1,34.0,34.0,120.0,246,1121.84609360532,50.96855,6.941411,1
11607,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1405,1900-01-01 06:10:54.545454546,6,10,15,50.753308,7.072614,600601,0,21.0,21.0,60.0,1468,346.82527927893,50.751193,7.077752,2
11339,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,802,1900-01-01 06:11:00.000000000,6,11,8,50.939594,6.978799,100003,0,12.3,13.0,132.631578947368,42,420.436407396368,50.93305,6.976656,4
91,1-138-001-915.2.22:061100-6-2_2BE4FAF6-1680-4EA2-842D-B031014123B7,915,1900-01-01 06:11:00.000000000,6,11,1,50.881266,6.918605,100138,0,17.0,17.0,240.0,859,1128.90671967061,50.88756,6.92413,3
11647,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1405,1900-01-01 06:11:08.636363636,6,11,15,50.753308,7.072614,600601,1,14.9,20.0,163.636363636364,2738,670.685342543748,50.751193,7.077752,3
11608,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,2738,1900-01-01 06:11:54.545454546,6,11,16,50.751193,7.077752,600601,0,40.0,40.0,60.0,1405,670.685342543748,50.753025,7.080841,1
387,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,6199,1900-01-01 06:11:56.000000000,6,11,14,50.621795,7.127104,1200857,0,31.0,31.0,60.0,6189,519.029950686052,50.62448,7.133033,1
10074,5-421-014-665.2.22:055900-33-104_ACD39FD6-88B3-46BF-AC83-B03D01095FEF,3797,1900-01-01 06:12:00.000000000,6,12,9,50.960833,7.221352,1400421,0,41.0,41.0,120.0,3798,1382.26251262323,50.960575,7.238939,0
2569,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,325,1900-01-01 06:12:00.000000000,6,12,15,50.96855,6.941411,100013,0,27.0,27.0,120.0,303,886.955752878543,50.972326,6.951354,2
7669,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,7538,1900-01-01 06:12:00.000000000,6,12,3,50.833367,6.9076,2400709,1,13.0,13.0,120.0,734,424.777205703707,50.834447,6.912121,4
7664,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,7538,1900-01-01 06:12:00.000000000,6,12,3,50.833367,6.9076,2400709,0,21.0,21.0,60.0,7531,346.78337195075,50.834447,6.912121,2
11366,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,802,1900-01-01 06:12:00.000000000,6,12,8,50.939594,6.978799,100003,1,22.0,22.0,120.0,40,748.534512214837,50.93305,6.976656,2
2590,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,325,1900-01-01 06:12:53.571428571,6,12,15,50.96855,6.941411,100013,1,14.7,21.0,173.793103448276,326,716.474492179786,50.972326,6.951354,3
11609,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,8437,1900-01-01 06:12:54.545454546,6,12,17,50.753025,7.080841,600601,0,18.0,25.0,60.0,2738,296.250394624474,50.755307,7.084876,3
388,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,6189,1900-01-01 06:12:56.000000000,6,12,15,50.62448,7.133033,1200857,0,13.0,13.0,60.0,2824,219.903539641661,50.625733,7.135452,4
9517,435005-435-003-5208.2.29:061300-16-63_28E0ACB6-630B-4E54-AB66-AF6D0110E680,5208,1900-01-01 06:13:00.000000000,6,13,1,50.991461,7.124546,300435,0,13.7,20.0,174.0,3273,669.769101350646,50.994594,7.121246,4
7665,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,7531,1900-01-01 06:13:00.000000000,6,13,4,50.834447,6.912121,2400709,0,27.0,27.0,60.0,7532,449.361408181715,50.835459,6.918301,2
215,1-454-014-665.2.22:061300-19-1_DA3AEFAD-E414-4D59-A8D1-AF5501316A53,665,1900-01-01 06:13:00.000000000,6,13,1,50.96382,7.161145,1400454,0,37.0,41.0,60.0,3667,610.640377106971,50.959884,7.167338,1
11340,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,40,1900-01-01 06:13:12.631578947,6,13,9,50.93305,6.976656,100003,0,15.7,22.0,174.0,802,748.534512214837,50.929174,6.957244,3
11648,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,2738,1900-01-01 06:13:52.272727272,6,13,16,50.751193,7.077752,600601,1,19.7,25.0,43.6363636363636,8437,296.250394624474,50.753025,7.080841,2
11610,6010238-601-006-9478.2.22:055600-44-1_0AE2BABB-BCFB-4EDD-9F86-AF4700977CDB,1179,1900-01-01 06:13:54.545454546,6,13,18,50.755307,7.084876,600601,0,16.0,29.0,98.1818181818182,8437,385.173515480792,50.757036,7.088374,3
389,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,2824,1900-01-01 06:13:56.000000000,6,13,16,50.625733,7.135452,1200857,0,93.0,93.0,60.0,6198,1553.76535633393,50.634657,7.151244,0
7670,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,7531,1900-01-01 06:14:00.000000000,6,14,4,50.834447,6.912121,2400709,1,21.0,21.0,60.0,7538,346.78337195075,50.835459,6.918301,2
11501,6-832-013-6446.2.22:060400-7-1_9738AC88-0A54-4E80-BE85-AF5501316A53,6442,1900-01-01 06:14:00.000000000,6,14,4,50.38532,6.748591,1300832,1,45.0,45.0,60.0,1626,743.897160479905,50.38532,6.748591,0
423,1001-857-012-1489.2.21:054300-38-153_8089E1A4-1AE3-429C-A47D-B05400EB6553,6189,1900-01-01 06:14:00.000000000,6,14,15,50.62448,7.133033,1200857,1,21.8,24.0,120.0,1934,784.750379469471,50.625733,7.135452,2
2570,13-13-001-160.1.14:055200-23-2_474C322B-95E3-48EB-946E-B031014124E4,303,1900-01-01 06:14:00.000000000,6,14,16,50.972326,6.951354,100013,0,38.0,38.0,120.0,317,1271.59715038428,50.97084,6.969106,1
233,1-454-014-665.2.22:061300-19-1_DA3AEFAD-E414-4D59-A8D1-AF5501316A53,3667,1900-01-01 06:14:00.000000000,6,14,2,50.959884,7.167338,1400454,1,7.0,18.0,300.0,665,610.640377106971,50.958331,7.171655,4
7666,3-709-024-735.2.22:060800-7-1_0089BC1F-3088-4E59-BAF9-AF41012CC737,7532,1900-01-01 06:14:00.000000000,6,14,5,50.835459,6.918301,2400709,0,40.0,40.0,60.0,7545,667.670035479346,50.837973,6.923234,1
11367,590-3-001-583.1.12:055900-27-265_96D3A811-68F7-4CB9-8B98-B0770129A34F,40,1900-01-01 06:14:00.000000000,6,14,9,50.93305,6.976656,100003,1,29.0,29.0,180.0,11,1455.50601759427,50.929174,6.957244,2
